GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_07g318702v5		22,22,23,23,23	19,19,19,20,20	4,4,4,4,4	14,14,14,14,15	5,6,6,6,6	31,31,31,31,31	28,29,31,32,33	25,26,26,27,27
CHLRE_07g318750v5		106,106,106,106,106	93,95,96,98,99	41,42,43,44,45	74,75,76,77,78	88,88,89,89,90	115,115,115,115,115	136,136,136,137,137	103,105,106,108,109
CHLRE_07g318800v5		1,1,1,1,1	0.3,0.3,0.4,0.4,0.4	0.7,0.8,0.8,0.8,0.9	0.5,0.6,0.8,0.9,1	41,45,50,54,59	1,1,1,1,1	0.9,1,1,1,1	0.5,0.5,0.5,0.5,0.5
CHLRE_07g318850v5		0.5,0.5,0.5,0.5,0.5	0.3,0.4,0.4,0.5,0.6	0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.2,0.2	10,11,12,13,14	0.6,0.6,0.6,0.6,0.6	0.2,0.3,0.3,0.4,0.4	0.1,0.2,0.3,0.4,0.5
CHLRE_07g318900v5		2,3,3,3,3	3,3,3,3,4	1,1,1,1,1	0.8,0.9,1,1,1	2,2,2,2,2	3,3,3,3,3	2,3,3,3,3	4,4,4,4,4
CHLRE_07g318950v5		5,5,5,5,5	10,11,12,14,15	17,17,17,17,17	7,7,8,8,9	6,6,7,7,7	4,4,4,4,4	8,8,9,9,9	17,17,17,18,18
CHLRE_07g319000v5		7,7,7,7,7	5,5,5,5,6	3,3,3,3,3	5,5,5,5,5	6,6,6,6,6	7,7,8,8,8	9,9,9,10,10	6,6,7,7,7
CHLRE_07g319001v5		5,5,5,5,5	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	4,4,4,4,5	3,3,3,3,3	3,3,3,3,3	0.8,0.9,0.9,1,1
CHLRE_07g319002v5		0.2,0.2,0.2,0.2,0.3	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.2,0.2,0.2	0.2,0.2,0.2,0.3,0.3	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.3,0.3	0.1,0.1,0.1,0.1,0.1
CHLRE_07g319050v5		0,0,0.1,0.1,0.2	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.2
CHLRE_07g319100v5		7,7,7,7,8	19,20,20,20,20	27,27,27,27,27	14,14,14,15,15	20,21,21,21,21	5,5,5,6,6	6,6,6,6,7	5,5,5,5,5
CHLRE_07g319150v5		2,2,2,2,3	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2	2,3,3,3,3	2,2,2,2,2
CHLRE_07g319200v5		0.5,0.5,0.5,0.5,0.5	1,1,1,1,1	1,1,1,1,1	0.8,0.8,0.9,1,1	0.5,0.6,0.6,0.6,0.6	0.3,0.3,0.3,0.3,0.4	0.3,0.3,0.4,0.4,0.4	0.4,0.4,0.5,0.5,0.6
CHLRE_07g319226v5		2,2,2,2,2	2,2,2,2,2	1,1,1,1,2	2,2,2,2,3	2,2,2,2,2	1,1,2,2,2	1,2,2,2,3	1,1,2,2,2
CHLRE_07g319250v5		2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	1,1,2,2,2
CHLRE_07g319300v5		6,6,7,7,7	9,10,10,11,11	6,6,7,7,8	8,8,8,9,9	5,5,5,6,6	6,6,6,6,7	8,8,8,9,9	9,10,10,11,11
CHLRE_07g319310v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319320v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319330v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319340v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319350v5		5,5,5,5,5	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	6,6,6,6,6	4,4,4,4,4	5,5,5,5,5	4,4,4,4,4
CHLRE_07g319400v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g319452v5		4,5,5,5,5	0,0,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	2,2,2,2,2	7,8,8,9,9	10,11,11,12,12	6,7,8,9,9
CHLRE_07g319500v5		4,5,5,5,6	4,4,4,4,4	3,3,3,3,3	3,3,3,4,4	5,5,5,5,5	5,5,5,5,5	5,6,6,6,6	4,5,5,5,5
CHLRE_07g319550v5		3,3,3,3,3	7,7,7,8,8	6,6,6,6,6	4,4,4,4,4	5,5,5,5,6	3,3,3,3,3	4,4,4,4,4	5,5,5,5,5
CHLRE_07g319600v5		0.2,0.2,0.2,0.2,0.2	0.5,0.5,0.6,0.6,0.6	0.3,0.4,0.4,0.4,0.4	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1
CHLRE_07g319650v5		13,13,14,14,15	0.1,0.1,0.1,0.1,0.1	1,1,1,1,1	8,8,8,8,8	14,14,14,14,14	6,6,6,7,7	5,5,5,5,5	1,1,1,2,2
CHLRE_07g319701v5		38,38,38,38,38	21,21,22,23,24	12,13,13,13,14	23,23,23,23,24	21,22,23,23,24	37,37,37,37,37	33,34,35,36,37	31,32,32,32,33
CHLRE_07g319750v5		3,3,3,3,3	3,3,3,3,4	0.4,0.4,0.4,0.4,0.4	2,2,2,2,2	0.2,0.2,0.2,0.2,0.3	5,5,5,5,5	5,5,5,6,6	4,4,4,4,5
CHLRE_07g319800v5		8,8,9,9,9	3,3,3,3,3	2,2,2,2,2	3,3,4,4,4	8,8,8,8,8	6,6,7,7,7	5,6,6,6,6	3,3,3,3,3
CHLRE_07g319850v5		20,20,21,21,22	18,18,18,18,18	15,15,15,15,15	15,15,15,15,15	17,18,18,18,18	16,17,17,18,19	18,19,19,19,19	17,17,17,18,18
CHLRE_07g319900v5		12,12,12,13,13	13,14,14,14,15	4,4,4,4,4	10,10,11,11,11	5,5,6,6,6	17,18,18,18,18	17,17,18,18,18	18,18,18,18,19
CHLRE_07g319950v5		13,13,14,15,15	17,18,20,21,23	10,10,10,10,10	11,12,12,13,13	16,16,16,17,17	15,16,16,17,17	17,17,17,17,17	18,18,18,18,18
CHLRE_07g320000v5		0.4,0.4,0.4,0.4,0.4	0.5,0.5,0.5,0.5,0.5	0.3,0.3,0.3,0.3,0.4	0.3,0.3,0.4,0.4,0.4	0.9,0.9,1,1,1	0.7,0.7,0.7,0.7,0.7	0.6,0.7,0.7,0.8,0.9	1,1,1,1,1
CHLRE_07g320050v5		6,6,6,6,6	4,4,4,4,5	3,3,3,3,4	3,4,4,4,4	8,8,8,8,8	6,6,6,6,6	5,5,5,6,6	3,3,3,3,3
CHLRE_07g320093v5		2,2,2,3,3	1,1,1,2,2	1,1,1,1,1	2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	1,1,1,1,2	0.8,0.8,0.8,0.8,0.8
CHLRE_07g320100v5		5,5,5,5,5	4,4,5,5,5	3,3,3,3,4	4,4,4,4,4	5,5,5,6,6	4,4,5,5,5	5,5,5,5,5	3,3,3,4,4
CHLRE_07g320150v5		20,20,21,21,21	36,36,37,38,38	25,25,25,25,25	19,20,20,21,21	26,26,27,28,28	21,21,21,21,21	20,21,21,22,23	25,26,27,28,29
CHLRE_07g320200v5		1,1,2,2,2	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0.3,0.4,0.4,0.4,0.5	4,4,4,4,5	4,4,5,5,5	6,6,6,6,6
CHLRE_07g320250v5		6,6,6,6,7	7,7,7,7,8	5,6,6,6,6	4,4,5,5,5	8,8,9,9,10	8,8,8,8,8	8,8,8,9,9	7,7,7,7,7
CHLRE_07g320300v5		6,6,7,7,7	6,6,6,7,7	4,5,6,7,8	5,6,6,7,7	7,7,7,7,7	8,8,9,9,10	8,8,9,9,10	5,6,6,6,6
CHLRE_07g320350v5		17,17,17,17,17	36,37,37,38,39	33,34,35,36,37	30,31,32,33,33	21,21,21,21,21	14,15,15,15,15	11,12,13,14,15	11,11,12,12,13
CHLRE_07g320400v5		0,0,0,0,0	0,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1
CHLRE_07g320450v5		0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.4	0,0,0,0,0	0,0,0,0,0.1	0,0.1,0.1,0.1,0.1	0,0.1,0.2,0.3,0.4
CHLRE_07g320500v5		14,15,15,15,15	0.4,0.4,0.4,0.4,0.4	3,3,3,3,3	10,11,11,11,11	7,7,7,7,8	5,6,6,6,6	2,2,2,3,3	0.7,0.7,0.8,0.8,0.8
CHLRE_07g320550v5		1,1,1,1,1	0.1,0.1,0.2,0.2,0.3	0.9,1,1,1,1	2,2,2,2,2	4,4,4,4,4	0.3,0.3,0.3,0.4,0.4	0.1,0.1,0.2,0.2,0.2	0,0,0,0,0
CHLRE_07g320600v5		37,39,40,42,44	6,6,7,7,7	26,28,29,30,32	41,42,42,43,43	155,156,157,158,159	15,15,15,16,16	6,6,7,7,8	3,3,3,3,3
CHLRE_07g320650v5		3,3,3,3,3	2,2,3,3,3	2,2,2,3,3	3,3,3,3,3	6,6,6,6,6	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2
CHLRE_07g320700v5		0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0.1
CHLRE_07g320750v5		14,15,15,16,16	2,2,2,2,3	2,3,3,3,3	5,5,6,6,6	15,15,15,15,15	10,10,10,10,10	10,10,10,10,10	4,4,4,4,4
CHLRE_07g320800v5		2,2,2,2,2	15,16,17,18,18	3,3,3,4,4	0.4,0.4,0.4,0.4,0.4	2,2,2,2,3	7,8,8,8,8	8,9,10,11,11	9,10,11,12,13
CHLRE_07g320850v5		1,1,1,1,1	8,9,9,9,9	2,2,2,2,2	0.2,0.2,0.2,0.2,0.2	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	3,4,4,4,4
CHLRE_07g320900v5		8,9,10,10,11	8,8,8,8,8	1,1,1,1,1	2,2,2,2,3	6,6,6,6,6	20,21,21,22,23	22,23,24,24,25	41,44,47,51,54
CHLRE_07g320950v5		52,53,53,53,54	36,38,39,40,41	33,35,36,37,38	39,39,39,40,40	60,60,61,61,61	70,71,72,73,74	69,70,70,71,71	85,86,88,89,90
CHLRE_07g321000v5		21,21,22,22,22	10,11,11,12,12	5,6,6,6,6	8,9,9,9,9	12,12,13,13,13	20,20,20,20,20	18,19,20,21,22	8,9,9,9,9
CHLRE_07g321050v5		6,6,6,6,6	6,7,7,7,7	5,5,5,5,5	3,4,4,4,4	7,8,8,8,8	5,5,5,5,5	7,7,7,8,8	3,3,3,3,3
CHLRE_07g321100v5		2,2,2,2,2	4,4,4,5,5	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	3,3,3,3,3	3,3,4,4,4	3,3,4,4,4
CHLRE_07g321150v5		0.6,0.6,0.6,0.6,0.7	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2	0.5,0.6,0.6,0.7,0.7	0.6,0.6,0.6,0.6,0.6	0.3,0.3,0.4,0.4,0.4	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.2,0.2,0.2
CHLRE_07g321200v5		7,7,7,7,7	10,11,11,11,11	12,12,12,12,12	9,10,10,10,11	8,8,9,9,9	6,6,6,6,6	6,6,7,7,7	5,5,6,6,6
CHLRE_07g321250v5		14,14,14,14,14	3,3,3,3,4	1,2,2,2,2	3,3,3,3,3	7,7,7,7,7	27,27,27,27,27	31,31,31,31,31	26,26,27,27,27
CHLRE_07g321300v5		15,15,16,17,17	14,14,14,14,14	11,12,13,13,14	26,26,26,26,26	11,12,12,12,12	18,19,19,19,19	14,15,15,15,15	14,14,15,16,17
CHLRE_07g321350v5		6,6,6,6,6	37,38,39,39,40	22,22,22,22,22	8,8,9,9,9	11,11,11,11,11	10,10,10,10,10	13,13,13,14,14	27,27,28,28,28
CHLRE_07g321400v5		431,438,446,454,461	94,99,104,110,115	92,93,94,95,96	258,260,262,264,266	421,425,429,432,436	313,320,327,335,342	303,307,310,313,317	63,64,65,66,67
CHLRE_07g321550v5		15,15,16,16,16	13,13,13,13,13	15,15,15,15,15	13,13,14,14,14	18,19,20,20,21	16,16,16,17,17	19,19,20,20,20	5,6,6,6,7
CHLRE_07g321600v5		0.1,0.1,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.2	0,0.1,0.1,0.2,0.2	0.1,0.1,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.2
CHLRE_07g321650v5		23,24,24,24,24	22,22,23,24,24	10,10,10,10,10	13,13,13,13,14	17,17,18,18,18	30,30,30,31,31	25,26,27,28,29	22,23,23,24,24
CHLRE_07g321700v5		0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_07g321750v5		1,1,1,2,2	3,3,3,3,4	3,3,3,3,3	2,2,2,2,2	1,1,1,2,2	4,4,4,4,4	7,7,8,8,9	9,9,10,10,10
CHLRE_07g321800v5		0.5,0.5,0.5,0.5,0.5	1,1,1,1,1	0.4,0.6,0.8,1,1	0.2,0.3,0.4,0.4,0.5	0.5,0.6,0.6,0.6,0.6	0.5,0.5,0.5,0.5,0.6	2,2,2,2,2	2,2,2,2,2
CHLRE_07g321850v5		26,26,26,26,26	14,15,15,15,15	12,13,13,13,13	21,21,22,22,22	26,27,27,28,28	24,24,25,26,27	22,22,22,23,23	19,19,19,20,20
CHLRE_07g321900v5		3,3,3,4,4	1,1,1,1,1	0.8,0.9,1,1,1	2,2,2,2,2	5,5,5,5,5	2,3,3,3,3	2,2,2,2,2	0.9,1,1,1,1
CHLRE_07g321951v5		9,9,9,9,9	7,8,8,8,9	7,7,7,7,7	6,7,7,7,8	10,10,10,10,10	7,7,7,7,7	7,7,7,8,8	7,7,7,7,7
CHLRE_07g322000v5		5,5,5,5,5	10,10,10,11,11	12,12,12,12,12	10,10,11,11,12	9,9,9,9,9	4,4,4,4,4	4,4,4,4,4	6,6,7,8,8
CHLRE_07g322050v5		6,7,7,7,8	10,11,11,12,12	16,17,17,17,17	11,11,11,11,11	13,13,13,14,14	6,6,6,6,6	6,6,6,6,6	9,9,9,9,10
CHLRE_07g322100v5		24,24,25,25,25	26,26,26,27,27	18,18,18,18,18	17,17,17,18,18	28,28,29,30,31	22,22,22,23,23	24,25,26,27,28	26,26,26,27,27
CHLRE_07g322176v5		15,16,17,17,18	11,12,12,12,13	2,2,3,3,3	8,9,9,9,9	3,3,3,3,3	18,18,19,19,19	20,22,23,25,27	15,16,16,17,17
CHLRE_07g322250v5		0.5,0.5,0.5,0.5,0.5	0.5,0.6,0.8,0.9,1	0.2,0.3,0.3,0.3,0.4	0.8,0.9,0.9,1,1	0.6,0.7,0.8,0.9,0.9	0.3,0.4,0.5,0.6,0.7	0.5,0.6,0.6,0.6,0.6	0.4,0.5,0.6,0.7,0.8
CHLRE_07g322300v5		2,2,3,3,3	4,4,4,4,4	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	1,1,1,1,1	7,8,8,8,8	6,7,7,7,7	9,10,10,10,11
CHLRE_07g322350v5		2,2,2,2,2	0.2,0.2,0.2,0.3,0.3	0.2,0.2,0.2,0.3,0.3	0.8,0.8,0.9,0.9,0.9	1,1,1,1,1	0.7,0.8,0.8,0.9,0.9	0.6,0.6,0.7,0.7,0.7	0.3,0.3,0.3,0.3,0.3
CHLRE_07g322376v5		2,2,2,2,2	11,12,12,12,13	5,6,6,6,6	1,2,2,2,2	0.7,1,1,2,2	3,3,3,4,4	4,4,4,4,5	12,13,13,13,13
CHLRE_07g322400v5		4,4,4,4,4	19,20,20,21,21	11,11,11,12,12	4,4,4,4,4	3,3,3,3,3	6,6,6,6,6	6,7,7,8,8	21,21,21,21,22
CHLRE_07g322450v5		10,10,10,10,11	8,8,8,9,9	6,7,7,7,7	7,7,7,8,8	13,13,13,13,13	9,9,9,10,10	9,9,10,10,10	8,8,8,8,8
CHLRE_07g322500v5		10,11,11,12,12	8,8,8,9,9	6,6,7,7,7	9,9,9,9,9	9,10,10,10,11	11,11,11,11,11	9,9,10,10,10	4,5,5,6,6
CHLRE_07g322550v5		23,23,23,24,24	2,2,2,2,2	2,2,2,3,3	9,10,10,10,11	18,19,19,19,19	19,19,20,20,20	17,18,18,18,18	4,4,4,4,4
CHLRE_07g322600v5		5,5,5,5,5	0.2,0.2,0.2,0.3,0.3	0.4,0.4,0.4,0.4,0.4	1,1,1,1,2	3,3,3,3,3	4,4,4,4,4	4,4,4,5,5	1,1,1,1,2
CHLRE_07g322650v5		14,14,14,14,14	7,7,7,7,7	7,7,7,7,8	8,8,8,8,8	18,18,18,18,18	12,12,12,13,13	12,12,13,13,13	6,6,6,6,6
CHLRE_07g322700v5		0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0.4,0.5,0.5,0.5,0.5	0.1,0.1,0.1,0.1,0.1
CHLRE_07g322750v5		0,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.2,0.2,0.2	0.1,0.2,0.3,0.3,0.4	0.2,0.2,0.2,0.2,0.2
CHLRE_07g322800v5		18,19,19,20,21	10,11,11,11,11	13,14,14,14,14	18,19,19,19,19	19,19,20,20,21	18,18,18,18,18	15,15,15,15,16	10,10,10,11,11
CHLRE_07g322850v5		2,2,2,2,2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.5,0.5,0.6,0.6,0.6	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	0.2,0.2,0.2,0.2,0.2
CHLRE_07g322884v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0.1,0.1,0.2,0.2,0.2	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_07g322900v5		2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	1,1,2,2,2	5,6,6,6,6	3,3,3,3,3	3,3,3,3,3	3,3,3,4,4
CHLRE_07g322950v5		18,18,19,19,20	17,17,18,18,18	26,26,27,27,27	24,25,25,25,26	25,25,25,26,26	11,11,11,11,11	7,8,8,8,9	10,10,10,11,11
CHLRE_07g323000v5		8,8,8,8,8	20,20,20,20,20	11,11,11,12,12	9,9,9,9,9	8,8,8,8,8	11,12,12,12,12	11,12,12,12,12	12,12,13,14,15
CHLRE_07g323050v5		26,27,28,29,30	15,15,15,15,15	14,14,14,15,15	17,17,17,17,17	27,27,28,29,29	21,22,22,23,24	23,23,23,24,24	14,15,15,15,16
CHLRE_07g323100v5		7,7,8,8,8	15,15,15,15,15	10,11,11,12,12	6,6,6,7,7	10,10,10,11,11	9,9,9,9,10	11,11,12,12,12	11,11,12,12,12
CHLRE_07g323150v5		6,7,7,7,8	10,11,11,11,11	13,13,14,14,14	7,7,8,8,9	12,12,12,12,12	8,8,8,8,8	8,8,8,8,8	6,7,7,7,7
CHLRE_07g323200v5		3,4,4,4,4	5,5,5,5,5	1,2,2,2,3	2,2,2,2,2	4,4,4,5,5	6,6,7,7,7	7,7,8,8,9	10,10,11,11,11
CHLRE_07g323250v5		5,5,6,6,6	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	4,4,4,4,5	6,6,6,6,6	5,5,5,5,5	2,2,2,2,2
CHLRE_07g323300v5		0.9,1,1,1,2	5,5,5,6,6	0.2,0.2,0.2,0.2,0.2	0,0,0,0.1,0.1	0.2,0.3,0.3,0.3,0.3	5,5,5,5,5	5,6,6,6,7	5,5,6,6,6
CHLRE_07g323326v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_07g323350v5		0.1,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.4,0.4	0.1,0.2,0.3,0.3,0.4	0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2
CHLRE_07g323400v5		0.5,0.6,0.8,0.9,1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	1,1,1,1,1	2,2,2,2,3	0.3,0.3,0.3,0.3,0.3
CHLRE_07g323450v5		5,5,5,5,5	5,5,5,5,5	0.9,0.9,1,1,1	2,2,2,2,2	2,2,2,2,2	6,6,6,6,6	7,7,7,8,8	6,6,6,6,6
CHLRE_07g323500v5		6,6,6,6,6	6,6,6,6,6	5,5,5,5,5	5,5,5,5,5	5,5,5,6,6	5,5,5,5,5	7,7,7,7,7	8,8,8,8,8
CHLRE_07g323550v5		5,5,5,5,5	0.6,0.7,0.8,0.9,1	0.2,0.2,0.2,0.2,0.2	2,2,2,2,2	2,2,2,2,2	5,5,5,5,5	5,5,5,5,5	3,3,3,3,3
CHLRE_07g323600v5		41,42,42,43,43	35,36,36,37,38	46,47,47,47,48	52,53,54,55,56	43,43,44,44,44	46,46,47,47,48	47,47,48,48,48	45,45,46,46,47
CHLRE_07g323650v5		2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	1,1,2,2,2	2,2,2,2,2	2,2,2,2,2	1,2,2,2,2	3,3,3,3,3
CHLRE_07g323700v5		2,2,2,2,2	1,1,1,1,1	3,3,3,4,4	6,6,6,6,7	5,5,5,5,5	0.9,1,1,1,1	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2
CHLRE_07g323750v5		2,2,2,2,2	7,7,8,8,8	3,4,4,4,4	1,2,2,2,2	0.8,0.9,1,1,1	3,3,3,3,3	2,3,3,3,3	1,1,1,1,2
CHLRE_07g323800v5		392,423,454,485,516	653,668,683,698,713	663,686,708,730,752	584,612,640,668,696	1154,1162,1170,1178,1186	445,466,487,508,529	433,452,470,489,507	424,425,425,426,427
CHLRE_07g323850v5		7,7,7,7,7	4,5,5,6,6	7,7,7,8,8	7,7,7,7,7	7,7,7,7,7	5,5,5,5,5	3,3,3,3,3	7,7,8,8,8
CHLRE_07g323890v5		0.1,0.1,0.2,0.2,0.2	0.1,0.3,0.4,0.6,0.7	0.9,0.9,1,1,1	0.2,0.2,0.2,0.2,0.3	0.2,0.3,0.3,0.4,0.4	0,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.9,1,1,2,2
CHLRE_07g323900v5		30,30,30,31,31	25,30,34,38,43	44,45,46,46,47	31,32,32,32,33	43,43,43,44,44	27,27,27,28,28	24,25,25,25,26	61,62,63,64,65
CHLRE_07g323950v5		5,5,5,5,5	4,4,4,4,4	1,1,1,2,2	2,2,2,2,2	2,2,2,2,2	4,4,4,4,5	5,5,5,5,6	4,4,4,4,4
CHLRE_07g324000v5		7,7,7,7,7	11,12,12,13,13	6,6,6,6,6	4,4,4,5,5	5,5,5,6,6	8,8,9,9,9	9,9,9,9,9	9,9,9,9,10
CHLRE_07g324050v5		17,17,17,17,17	21,22,22,22,23	17,17,17,18,18	17,17,18,18,18	24,24,25,25,25	19,19,19,19,20	19,20,20,20,21	15,15,16,16,16
CHLRE_07g324100v5		2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	2,3,3,3,3	2,2,2,3,3	2,2,2,3,3
CHLRE_07g324150v5		0.4,0.4,0.4,0.4,0.4	4,4,4,4,4	2,3,3,3,3	0.7,0.7,0.8,0.8,0.8	2,2,2,2,2	0.6,0.6,0.6,0.6,0.6	0.7,0.8,0.9,1,1	2,2,2,2,2
CHLRE_07g324200v5		66,66,66,66,66	115,118,121,123,126	126,130,134,138,142	73,75,77,78,80	70,72,74,75,77	62,63,65,66,67	57,57,57,57,57	46,46,47,47,47
CHLRE_07g324211v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g324222v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g324233v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_07g324300v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.2	0,0,0,0,0
CHLRE_07g324350v5		10,10,10,11,11	1,1,1,1,2	0.6,0.7,0.7,0.8,0.9	4,4,4,4,4	6,6,6,6,6	8,8,8,8,9	7,7,8,8,8	2,2,2,2,2
CHLRE_07g324400v5		43,43,43,43,43	30,30,30,31,31	27,27,27,27,27	33,33,34,34,35	46,46,47,47,48	38,40,41,42,44	38,39,39,40,41	40,40,40,40,40
CHLRE_07g324450v5		5,5,5,6,6	6,6,6,6,6	4,4,5,5,5	4,4,4,4,4	6,6,6,6,7	5,5,5,5,5	5,5,5,5,5	4,4,5,5,6
CHLRE_07g324500v5		5,5,6,6,6	6,7,7,8,9	3,3,4,4,4	12,12,13,13,13	0.9,1,1,1,1	14,15,15,15,16	9,10,10,11,11	15,15,15,15,15
CHLRE_07g324550v5		8,8,8,9,9	26,26,26,26,27	18,19,20,21,22	9,9,9,9,9	11,11,12,12,12	11,12,12,12,12	17,18,18,19,20	13,14,14,15,15
CHLRE_07g324600v5		56,58,59,61,62	49,50,50,51,52	36,36,37,37,37	40,42,43,44,46	61,62,63,64,65	72,73,74,75,76	76,76,76,76,76	80,80,81,81,82
CHLRE_07g324650v5		0,0,0,0.1,0.1	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
CHLRE_07g324700v5		0,0,0,0.1,0.1	0,0,0,0,0.1	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0
